TransactionID,DateTime,CustomerID,CustomerName,Age,Gender,Country,City,ProductID,ProductName,Category,Price,Quantity,TotalAmount,DiscountApplied,PaymentMethod,OrderStatus,DeliveryDate,ReviewRating,Feedback
TXN1858,2023-12-15 04:52:00,1333,Makayla Preston,22,Other,Guadeloupe,South Patrickbury,P5858,Electric Toothbrush,Personal Care,256.74,9,2054.07,256.59,PayPal,Completed,2023-12-17 04:52:00,4.1,Weight Democrat when player.
TXN1859,2023-07-20 23:54:00,7245,Daniel Smith,31,Female,Sri Lanka,Lake Annestad,P5859,Smartphone Case,Accessories,378.21,9,2994.45,409.44,Bank Transfer,Completed,2023-07-24 23:54:00,3.4,Staff hear scientist second her majority owner.
TXN1860,2023-10-08 05:45:00,7087,Gary Moody,46,Other,Isle of Man,New Jennifer,P5860,Smartphone Case,Accessories,167.15,1,136.85,30.3,Bank Transfer,Completed,2023-10-10 05:45:00,4.9,Suddenly gas sort simple chance nice tell either.
TXN1861,2023-08-01 20:44:00,2015,James Romero,54,Female,Saint Helena,South Sarahton,P5861,Yoga Mat,Fitness,9.11,7,60.96,2.81,Cash,Completed,2023-08-08 20:44:00,3.3,Many image sit government movement candidate.
TXN1862,2023-01-23 21:01:00,5478,Daniel Montgomery,52,Male,Samoa,Shannonmouth,P5862,Office Chair,Furniture,322.01,6,1812.52,119.54,Cash,Cancelled,2023-01-29 21:01:00,1.9,Administration system over way at table.
TXN1863,2023-12-22 18:42:00,3079,Brian White,65,Male,British Virgin Islands,East Virginiastad,P5863,Bluetooth Speaker,Electronics,253.44,3,620.74,139.58,Cash,Completed,2023-12-25 18:42:00,4.2,Growth together organization both life institution project.
TXN1864,2023-11-22 17:28:00,1258,Kyle Smith,46,Female,Yemen,South Tracie,P5864,Laptop Stand,Office Supplies,141.87,2,280.22,3.52,Bank Transfer,Completed,2023-11-25 17:28:00,3.7,Capital two seat more.
TXN1865,2023-01-09 11:50:00,6192,Benjamin Brown,35,Female,Spain,Brownfort,P5865,Kitchen Blender,Appliances,357.43,10,2889.53,684.77,Cash,Pending,2023-01-11 11:50:00,2.2,Ago several none life tree.
TXN1866,2023-05-09 16:10:00,9496,Philip Young,73,Female,Monaco,Lake Judyland,P5866,Wireless Headphones,Electronics,470.36,9,4210.23,23.01,Cash,Cancelled,2023-05-15 16:10:00,3.9,Show tough a poor director certainly senior reflect.
TXN1867,2023-11-08 14:57:00,2562,Bill Bullock,75,Male,Argentina,Scottshire,P5867,Wireless Headphones,Electronics,26.02,6,137.43,18.69,Cash,Pending,2023-11-12 14:57:00,3.9,Control firm ability model economy growth.
TXN1868,2023-11-19 16:41:00,5590,Allison Mcconnell,65,Female,Guatemala,Lake Alyssatown,P5868,Wireless Headphones,Electronics,107.26,10,886.8699999999999,185.73,Credit Card,Cancelled,2023-11-22 16:41:00,1.6,Visit which kitchen per.
TXN1869,2023-09-05 06:18:00,1892,Cynthia Calhoun,24,Male,Antigua and Barbuda,Collinsfort,P5869,Yoga Mat,Fitness,236.71,6,1282.82,137.44,PayPal,Completed,2023-09-06 06:18:00,4.9,Out including well budget or return.
TXN1870,2023-05-05 06:10:00,9179,Andrew Hodge,47,Male,Australia,Karenburgh,P5870,Smartphone Case,Accessories,240.22,5,984.01,217.09,Credit Card,Cancelled,2023-05-06 06:10:00,1.8,Tonight apply fall they fly.
TXN1871,2023-10-05 10:39:00,4545,Paula Smith,52,Male,Western Sahara,North Carrie,P5871,Yoga Mat,Fitness,341.76,5,1393.47,315.33,Bank Transfer,Pending,2023-10-11 10:39:00,2.5,Allow record nothing citizen.
TXN1872,2023-12-04 00:50:00,9454,Gina Diaz,24,Other,Cameroon,Andrewstad,P5872,LED Desk Lamp,Home Decor,421.58,6,2195.08,334.4,PayPal,Pending,2023-12-05 00:50:00,2.0,Once wife score hard.
TXN1873,2023-11-18 22:19:00,7678,Jo Simpson,55,Male,Barbados,Michelleville,P5873,Laptop Stand,Office Supplies,121.94,8,865.31,110.21,Bank Transfer,Cancelled,2023-11-22 22:19:00,1.1,Give key provide much quite say Mrs report.
TXN1874,2023-02-07 00:32:00,8808,Danielle Larsen,26,Other,Burundi,Michaelchester,P5874,Running Shoes,Clothing,44.41,3,116.39,16.84,Credit Card,Pending,2023-02-12 00:32:00,4.0,Environmental image skin as event threat.
TXN1875,2023-10-21 18:20:00,7948,George Frank,74,Other,Samoa,Bridgesland,P5875,Kitchen Blender,Appliances,336.24,8,2271.52,418.4,PayPal,Pending,2023-10-25 18:20:00,2.9,World discover indicate.
TXN1876,2023-10-03 14:46:00,8285,Ashley Carlson,49,Female,Japan,Carrieview,P5876,Laptop Stand,Office Supplies,186.12,10,1497.3200000000002,363.88,PayPal,Completed,2023-10-05 14:46:00,4.9,Long great agree can drug form degree.
TXN1877,2023-04-24 20:35:00,7685,Angela Norton,65,Male,Niue,Tinaberg,P5877,Laptop Stand,Office Supplies,368.62,10,3589.86,96.34,PayPal,Cancelled,2023-04-25 20:35:00,1.1,Decide be green stage case.
TXN1878,2023-01-11 09:26:00,3712,Kenneth Hunter,48,Other,Croatia,Danielshire,P5878,Bluetooth Speaker,Electronics,438.13,5,1830.85,359.8,Credit Card,Cancelled,2023-01-12 09:26:00,4.3,Manager modern little way side.
TXN1879,2023-01-16 02:41:00,3414,Michael Jones,61,Other,Kazakhstan,Kelseyville,P5879,Kitchen Blender,Appliances,169.47,2,309.86,29.08,PayPal,Cancelled,2023-01-20 02:41:00,1.3,Word air under southern high.
TXN1880,2023-11-09 20:29:00,7892,Kevin Rivas,50,Other,Sweden,South Linda,P5880,LED Desk Lamp,Home Decor,286.91,4,950.48,197.16,PayPal,Pending,2023-11-12 20:29:00,1.5,Money fast you single save second.
TXN1881,2023-10-10 14:47:00,5942,Rachel Johns,70,Female,Western Sahara,Garnerbury,P5881,Yoga Mat,Fitness,371.37,1,307.45,63.92,Credit Card,Pending,2023-10-17 14:47:00,4.6,Project seat hospital.
TXN1882,2023-02-08 03:04:00,5146,Glenda Obrien,75,Female,Somalia,Brownborough,P5882,Wireless Headphones,Electronics,13.74,10,136.44,0.96,Bank Transfer,Cancelled,2023-02-14 03:04:00,3.7,Type discover memory.
TXN1883,2023-02-28 09:41:00,5394,Megan Walls,53,Female,Guam,Shannonside,P5883,Electric Toothbrush,Personal Care,149.0,10,1446.93,43.07,Cash,Pending,2023-03-03 09:41:00,1.4,Local idea development inside marriage chance.
TXN1884,2023-02-28 08:53:00,7575,Chad Davenport,67,Other,Saint Pierre and Miquelon,Port Kyleview,P5884,Running Shoes,Clothing,293.51,1,251.68,41.83,Credit Card,Completed,2023-03-02 08:53:00,1.3,Age cover accept response person.
TXN1885,2023-12-11 23:06:00,5333,Wanda Mccormick,39,Female,Falkland Islands (Malvinas),Port Shaun,P5885,Smartphone Case,Accessories,197.77,3,529.8,63.51,Credit Card,Cancelled,2023-12-13 23:06:00,1.2,Gas whole beyond continue.
TXN1886,2023-03-17 07:54:00,5630,Nancy Baker,75,Male,Paraguay,South Thomas,P5886,Laptop Stand,Office Supplies,328.59,3,938.45,47.32,PayPal,Cancelled,2023-03-23 07:54:00,3.6,Mean operation item cultural.
TXN1887,2023-07-26 06:12:00,6490,Victoria Wilson,50,Other,Saint Vincent and the Grenadines,Donaldbury,P5887,Office Chair,Furniture,417.53,4,1640.2299999999998,29.89,PayPal,Completed,2023-07-31 06:12:00,4.1,Cover action focus.
TXN1888,2023-11-27 02:42:00,9883,Gary Stuart,25,Female,Faroe Islands,Villachester,P5888,Smartphone Case,Accessories,285.72,4,1108.84,34.04,PayPal,Cancelled,2023-11-28 02:42:00,1.7,Remember enough level.
TXN1889,2023-09-10 22:04:00,2452,Patricia Daniels,18,Other,Central African Republic,Loriview,P5889,Kitchen Blender,Appliances,192.86,5,898.3499999999999,65.95,Cash,Cancelled,2023-09-16 22:04:00,2.6,Item gun clearly himself.
TXN1890,2023-09-12 07:11:00,9153,Courtney Gardner,38,Other,Macao,Kaitlynview,P5890,LED Desk Lamp,Home Decor,289.47,7,1806.75,219.54,Credit Card,Pending,2023-09-17 07:11:00,3.0,If create beat.
TXN1891,2023-06-21 05:18:00,8864,William Galvan,46,Other,Armenia,North Christophermouth,P5891,Laptop Stand,Office Supplies,258.3,3,746.87,28.03,Credit Card,Cancelled,2023-06-25 05:18:00,1.2,Kitchen here analysis economy page black room agree.
TXN1892,2023-08-07 09:06:00,3761,Molly Butler,20,Female,Bermuda,South Samantha,P5892,Running Shoes,Clothing,277.6,4,929.75,180.65,Cash,Pending,2023-08-08 09:06:00,1.1,Level material TV out.
TXN1893,2023-07-09 12:39:00,4014,Stacy Bradshaw,60,Female,Algeria,Brianside,P5893,LED Desk Lamp,Home Decor,71.34,6,367.2000000000001,60.84,Bank Transfer,Completed,2023-07-14 12:39:00,5.0,Ahead local send.
TXN1894,2023-11-12 09:52:00,2169,Christopher Holmes,52,Male,Poland,Lake Mariaborough,P5894,Running Shoes,Clothing,453.4,6,2362.11,358.29,PayPal,Completed,2023-11-17 09:52:00,4.4,Information type stuff campaign.
TXN1895,2023-08-19 09:52:00,8538,Ashley Donovan,57,Other,Turkmenistan,New Anthony,P5895,Office Chair,Furniture,335.71,10,3148.73,208.37,Cash,Pending,2023-08-25 09:52:00,4.2,Nearly best attack above similar ten during.
TXN1896,2023-04-27 07:13:00,1470,Kimberly Thomas,42,Other,India,North Rebeccafort,P5896,Wireless Headphones,Electronics,207.67,10,1859.53,217.17,Credit Card,Cancelled,2023-05-02 07:13:00,1.8,Push discuss bring play.
TXN1897,2023-10-17 18:52:00,7165,Juan Thomas,70,Other,Antarctica (the territory South of 60 deg S),Wellsland,P5897,Yoga Mat,Fitness,313.0,4,1081.33,170.67,Credit Card,Pending,2023-10-22 18:52:00,3.8,Whom range hope approach.
TXN1898,2023-08-27 21:15:00,3742,Brandon Thomas,45,Other,Niue,Charlesville,P5898,Wireless Headphones,Electronics,398.09,9,2903.96,678.85,Credit Card,Completed,2023-09-03 21:15:00,1.6,Fact attack sit central.
TXN1899,2023-07-04 05:49:00,7641,John Williams,63,Female,China,East Michaelhaven,P5899,Electric Toothbrush,Personal Care,329.43,7,1876.1600000000003,429.85,Credit Card,Cancelled,2023-07-07 05:49:00,2.4,Generation may term deal why.
TXN1900,2023-05-13 00:49:00,6456,Luis Morales,28,Male,Ghana,New Robertotown,P5900,Wireless Headphones,Electronics,282.85,7,1932.64,47.31,PayPal,Pending,2023-05-19 00:49:00,4.7,Affect prepare hold say standard.
TXN1901,2023-06-24 12:00:00,6675,Robin Gray,43,Other,Pitcairn Islands,Lake Carol,P5901,LED Desk Lamp,Home Decor,481.68,2,933.91,29.45,Bank Transfer,Pending,2023-06-30 12:00:00,4.2,Easy add by take.
TXN1902,2023-01-11 11:55:00,3478,Joshua Foster,42,Male,Tonga,East Andrea,P5902,Yoga Mat,Fitness,235.27,1,228.15,7.12,PayPal,Completed,2023-01-14 11:55:00,2.7,Behind for he.
TXN1903,2023-05-10 23:44:00,9499,Patrick Petersen,43,Female,Mayotte,Port Brian,P5903,LED Desk Lamp,Home Decor,260.21,4,991.41,49.43,Credit Card,Cancelled,2023-05-14 23:44:00,2.8,Lawyer notice only always body.
TXN1904,2023-01-31 04:57:00,7597,Amanda Smith,55,Other,Poland,Lopezview,P5904,Kitchen Blender,Appliances,399.39,9,3543.6000000000004,50.91,Cash,Completed,2023-02-02 04:57:00,2.5,Middle hundred heart himself thus visit cultural.
TXN1905,2023-10-21 16:24:00,5194,Taylor Estes,31,Female,Tokelau,Nathanielside,P5905,Wireless Headphones,Electronics,432.52,6,2514.37,80.75,Credit Card,Cancelled,2023-10-25 16:24:00,3.0,Know book speak maintain article green.
TXN1906,2023-08-25 02:12:00,3767,Christopher Potts,33,Male,Bahrain,Perrymouth,P5906,Electric Toothbrush,Personal Care,240.06,2,476.0,4.12,Bank Transfer,Completed,2023-08-27 02:12:00,3.3,Environment thousand truth stop.
TXN1907,2023-10-23 01:48:00,7794,Daniel Hodge,67,Male,Chile,Lake Erika,P5907,Yoga Mat,Fitness,71.21,2,135.48,6.94,Bank Transfer,Pending,2023-10-25 01:48:00,1.8,Fill court lay choice measure.
TXN1908,2023-10-27 17:31:00,8502,Michael Sanchez,33,Male,France,Perkinsville,P5908,Running Shoes,Clothing,382.86,4,1300.31,231.13,Credit Card,Completed,2023-10-28 17:31:00,4.0,Major morning some remember.
TXN1909,2023-04-01 22:08:00,2463,Jessica Taylor,42,Male,Anguilla,Adamsmouth,P5909,Smartphone Case,Accessories,84.35,3,234.47000000000003,18.58,Credit Card,Pending,2023-04-06 22:08:00,4.6,Task single school.
TXN1910,2023-09-08 03:43:00,3680,Mike Turner,40,Female,Tuvalu,North Jenniferbury,P5910,LED Desk Lamp,Home Decor,465.09,10,4309.02,341.88,Bank Transfer,Completed,2023-09-11 03:43:00,2.4,Within seat just important teacher environmental sell avoid.
TXN1911,2023-10-11 12:39:00,6375,Kelly Reed,36,Other,Bulgaria,Michaelview,P5911,Running Shoes,Clothing,269.49,9,2344.36,81.05,PayPal,Cancelled,2023-10-18 12:39:00,2.8,Must school subject leader visit.
TXN1912,2023-10-25 04:10:00,7368,Roy Martin,50,Male,Namibia,New Robert,P5912,Bluetooth Speaker,Electronics,278.3,3,814.31,20.59,Credit Card,Completed,2023-11-01 04:10:00,1.7,Rock tough just memory.
TXN1913,2023-04-15 07:00:00,5794,Jenny Cook,58,Female,Nigeria,Lake Tiffanyshire,P5913,Smartphone Case,Accessories,274.04,8,1975.51,216.81,PayPal,Pending,2023-04-20 07:00:00,4.2,Personal of simply discussion seek special finish.
TXN1914,2023-03-03 21:03:00,5762,Courtney Lynch,73,Other,Venezuela,Michealborough,P5914,Wireless Headphones,Electronics,491.79,10,4711.2,206.7,PayPal,Pending,2023-03-08 21:03:00,4.8,Among look political remain.
TXN1915,2023-02-06 09:18:00,7170,Donna Fuller,52,Male,Malaysia,Markland,P5915,Bluetooth Speaker,Electronics,402.3,7,2661.26,154.84,Cash,Pending,2023-02-08 09:18:00,2.7,Certainly without value tend later.
TXN1916,2023-06-13 04:41:00,6340,Sandra Mitchell,50,Female,Egypt,Lake Christopher,P5916,Electric Toothbrush,Personal Care,175.21,1,171.97,3.24,PayPal,Cancelled,2023-06-18 04:41:00,1.8,Determine series always dog.
TXN1917,2023-06-09 09:16:00,7995,Wendy Hardy,22,Male,Bosnia and Herzegovina,Garciastad,P5917,Electric Toothbrush,Personal Care,329.4,4,1183.04,134.56,Bank Transfer,Pending,2023-06-15 09:16:00,4.4,Seek star than lot vote to.
TXN1918,2023-02-13 01:15:00,3958,Michael Lloyd,63,Male,American Samoa,New Susanfurt,P5918,Running Shoes,Clothing,495.98,4,1766.86,217.06,Bank Transfer,Pending,2023-02-20 01:15:00,2.8,Meeting woman ever matter war involve term.
TXN1919,2023-07-19 18:17:00,1540,Phillip Jones,61,Male,South Georgia and the South Sandwich Islands,South Andrew,P5919,Yoga Mat,Fitness,256.37,8,1990.73,60.23,Credit Card,Cancelled,2023-07-20 18:17:00,4.6,Eye ago it growth mind old up.
TXN1920,2023-05-18 06:48:00,2498,Michele Smith,30,Male,Liberia,Dillonmouth,P5920,Smartphone Case,Accessories,54.21,7,370.7600000000001,8.71,Bank Transfer,Pending,2023-05-20 06:48:00,3.0,Final today behavior heavy heavy image.
TXN1921,2023-09-19 01:23:00,7893,Warren Mitchell,33,Other,Oman,Lake Theresatown,P5921,Running Shoes,Clothing,108.54,3,310.17,15.45,PayPal,Completed,2023-09-26 01:23:00,4.0,Edge more board again this.
TXN1922,2023-02-28 04:21:00,6999,Renee Lopez,71,Other,Antigua and Barbuda,North Jose,P5922,LED Desk Lamp,Home Decor,186.84,7,1053.0700000000002,254.81,Credit Card,Pending,2023-03-03 04:21:00,2.5,Picture piece water town.
TXN1923,2023-09-23 10:35:00,5473,Ryan May,54,Other,Maldives,North Crystal,P5923,Smartphone Case,Accessories,88.49,4,335.07,18.89,PayPal,Completed,2023-09-26 10:35:00,1.8,Allow teacher so majority add.
TXN1924,2023-11-07 05:00:00,6161,William Winters,62,Male,Cocos (Keeling) Islands,Port David,P5924,Smartphone Case,Accessories,182.71,2,327.82,37.6,Bank Transfer,Completed,2023-11-11 05:00:00,4.6,Of or onto whom believe seek.
TXN1925,2023-02-14 01:14:00,5279,Tara Kelly MD,43,Male,Saint Lucia,North Johnhaven,P5925,Smartphone Case,Accessories,483.4,7,2849.1800000000003,534.62,PayPal,Completed,2023-02-21 01:14:00,3.4,Computer though father.
TXN1926,2023-04-06 19:06:00,8758,Margaret Olson,52,Female,Saint Martin,North Emily,P5926,Bluetooth Speaker,Electronics,409.96,1,344.72,65.24,Bank Transfer,Completed,2023-04-09 19:06:00,2.8,Fish high player somebody it.
TXN1927,2023-01-19 22:44:00,2851,Jessica Grant,56,Other,Ireland,West Cynthia,P5927,Kitchen Blender,Appliances,119.16,8,782.3199999999999,170.96,Credit Card,Completed,2023-01-25 22:44:00,2.8,Consumer go full ten child.
TXN1928,2023-09-08 22:22:00,8597,Craig Camacho,53,Female,Lebanon,Alexandriabury,P5928,Bluetooth Speaker,Electronics,427.09,7,2908.1,81.53,Cash,Completed,2023-09-10 22:22:00,1.3,Onto because result leg international husband executive season.
TXN1929,2023-12-24 13:03:00,4937,Dr. Alexa Waters DVM,29,Female,Morocco,South Harold,P5929,Laptop Stand,Office Supplies,422.35,7,2556.29,400.16,Cash,Cancelled,2023-12-25 13:03:00,1.3,Seem pressure hard truth agent.
TXN1930,2023-02-13 12:35:00,2800,Laura Wood,19,Other,Cote d'Ivoire,Owenberg,P5930,Office Chair,Furniture,215.99,10,1969.28,190.62,PayPal,Pending,2023-02-18 12:35:00,3.9,Eye almost fast oil buy great serious.
TXN1931,2023-05-29 03:01:00,4912,Robert Alexander,19,Other,Cook Islands,North Douglas,P5931,Bluetooth Speaker,Electronics,479.33,6,2371.85,504.13,Bank Transfer,Pending,2023-06-03 03:01:00,2.6,Ability when thousand thus.
TXN1932,2023-04-13 01:27:00,4143,Jeffrey Martin,63,Male,Morocco,East Carlosberg,P5932,Running Shoes,Clothing,106.5,2,196.66,16.34,Cash,Pending,2023-04-18 01:27:00,3.8,Forget hand people girl available believe very personal.
TXN1933,2023-10-16 07:20:00,1839,Theresa Harvey,43,Other,Guinea-Bissau,South Hannah,P5933,Laptop Stand,Office Supplies,369.14,3,1054.03,53.39,Cash,Completed,2023-10-21 07:20:00,4.7,Beyond work leave community.
TXN1934,2023-08-30 11:07:00,7762,Lynn Barker,24,Male,Dominican Republic,West Matthew,P5934,Laptop Stand,Office Supplies,438.27,10,3860.2,522.5,PayPal,Pending,2023-09-04 11:07:00,3.4,Own customer for issue him condition perform music.
TXN1935,2023-03-16 19:13:00,5542,Kristy Jackson,31,Female,Tonga,South Matthewside,P5935,Running Shoes,Clothing,310.64,4,1240.78,1.78,PayPal,Completed,2023-03-18 19:13:00,1.2,Society although modern trial just.
TXN1936,2023-05-06 04:15:00,4750,Daniel Long,60,Other,Chad,Nicolefort,P5936,Wireless Headphones,Electronics,168.16,6,968.73,40.23,PayPal,Completed,2023-05-10 04:15:00,4.1,Note national century.
TXN1937,2023-04-24 17:16:00,8276,Paul Smith,31,Other,Cuba,North Veronicaberg,P5937,Office Chair,Furniture,60.95,2,107.38,14.52,Cash,Completed,2023-04-26 17:16:00,3.8,Improve spend figure six reduce fight box father.
TXN1938,2023-04-22 00:59:00,1049,Michael Pope,71,Male,Christmas Island,North Daniel,P5938,Running Shoes,Clothing,231.52,7,1609.72,10.92,Bank Transfer,Cancelled,2023-04-29 00:59:00,4.9,Mother become decade industry impact right pull.
TXN1939,2023-08-20 10:20:00,5491,Haley Arroyo,68,Female,Macao,South Ashley,P5939,Bluetooth Speaker,Electronics,349.94,8,2282.9700000000003,516.55,Bank Transfer,Pending,2023-08-23 10:20:00,4.9,Choose send film easy fast.
TXN1940,2023-08-09 02:55:00,9915,Jennifer Hicks,41,Other,Martinique,Jeremyberg,P5940,Running Shoes,Clothing,212.02,3,588.01,48.05,PayPal,Pending,2023-08-12 02:55:00,3.8,Billion approach reality body customer their one.
TXN1941,2023-02-08 14:22:00,8404,Travis Lambert,46,Other,Armenia,Port Tyler,P5941,Electric Toothbrush,Personal Care,38.5,9,309.39,37.11,Cash,Cancelled,2023-02-12 14:22:00,4.0,During within image continue visit leave.
TXN1942,2023-11-08 21:45:00,2305,James Richards,50,Male,Micronesia,Dennisshire,P5942,Running Shoes,Clothing,232.71,2,374.78,90.64,Cash,Completed,2023-11-11 21:45:00,2.4,Institution rest campaign fall.
TXN1943,2023-08-07 04:04:00,8718,Holly Meyer,34,Female,Philippines,Cynthiaborough,P5943,Electric Toothbrush,Personal Care,204.96,7,1297.56,137.16,PayPal,Pending,2023-08-08 04:04:00,2.8,Left exactly vote chance.
TXN1944,2023-01-19 15:57:00,7713,Teresa Williams,25,Male,Micronesia,East Melissastad,P5944,LED Desk Lamp,Home Decor,273.44,6,1568.13,72.51,Credit Card,Pending,2023-01-20 15:57:00,1.3,Up peace certainly.
TXN1945,2023-01-28 18:06:00,8059,Megan Hale,62,Other,Antigua and Barbuda,Williamsport,P5945,Laptop Stand,Office Supplies,247.97,10,2073.2,406.5,Credit Card,Pending,2023-02-01 18:06:00,3.1,Down head too lawyer another once.
TXN1946,2023-07-22 05:09:00,4017,Jessica Avery,64,Other,Uganda,Lake Tiffany,P5946,Kitchen Blender,Appliances,185.51,4,726.5999999999999,15.44,Cash,Pending,2023-07-25 05:09:00,1.8,Capital conference foreign term recognize.
TXN1947,2023-12-21 11:53:00,8564,James Austin,35,Male,Korea,Loganchester,P5947,Office Chair,Furniture,140.35,2,251.39,29.31,PayPal,Cancelled,2023-12-26 11:53:00,3.4,Home newspaper call free.
TXN1948,2023-04-23 15:10:00,8011,Sandra Rivera,31,Female,Afghanistan,North Tommyport,P5948,Smartphone Case,Accessories,382.08,5,1764.5700000000002,145.83,Credit Card,Completed,2023-04-26 15:10:00,1.4,Less I job out court center.
TXN1949,2023-05-23 02:35:00,1392,Erica Medina,23,Female,Cyprus,North Meganshire,P5949,Smartphone Case,Accessories,271.14,1,220.29,50.85,Bank Transfer,Pending,2023-05-27 02:35:00,4.6,Fine concern court finally establish least.
TXN1950,2023-07-11 03:16:00,9087,Alison Smith,60,Other,Georgia,East Christopher,P5950,Wireless Headphones,Electronics,472.5,5,2040.33,322.17,Credit Card,Completed,2023-07-14 03:16:00,4.0,Structure training white seem base peace.
TXN1951,2023-09-09 04:28:00,4588,William Garcia,75,Male,Bhutan,Bergfort,P5951,Electric Toothbrush,Personal Care,270.81,7,1835.03,60.64,Bank Transfer,Pending,2023-09-16 04:28:00,3.5,Keep look single magazine lose yet beautiful.
TXN1952,2023-05-22 15:31:00,3135,Erika Bauer,73,Other,Jamaica,South Samuelville,P5952,Running Shoes,Clothing,211.71,2,402.39,21.03,Cash,Cancelled,2023-05-25 15:31:00,4.7,Call religious understand.
